Name,Type
"Takamisawa Cybernetics Company, Ltd. (JASDAQ:6424)",Company
"Takano Co., Ltd. (TSE:7885)",Company
"Takaoka Toko Co., Ltd. (TSE:6617)",Company
Takara Bio Inc. (TSE:4974),Company
Takara Holdings Inc. (TSE:2531),Company
"Takara Leben Co., Ltd. (TSE:8897)",Company
"Takara Printing Co.,Ltd. (TSE:7921)",Company
"Takara Standard Co.,Ltd. (TSE:7981)",Company
Takasago International Corporation (TSE:4914),Company
Takasago Tekko K.K. (TSE:5458),Company
"Takasago Thermal Engineering Co., Ltd. (TSE:1969)",Company
Takase Corporation (JASDAQ:9087),Company
"Takashima & Co., Ltd. (TSE:8007)",Company
Takashimaya Co. Ltd. (TSE:8233),Company
"Takasho Co.,Ltd. (JASDAQ:7590)",Company
Takata Corporation (TSE:7312),Company
Takatori Corporation (TSE:6338),Company
"Take and Give. Needs Co., Ltd (TSE:4331)",Company
Takebishi Corporation (TSE:7510),Company
"Takeda Machinery Co., Ltd. (JASDAQ:6150)",Company
Takeda Pharmaceutical Company Limited (TSE:4502),Company
"Takeda Printing Co.,Ltd. (NSE:7875)",Company
Takeei Corporation (TSE:2151),Company
"Takemoto Yohki Co.,Ltd. (TSE:4248)",Company
"Takeuchi Mfg. Co., Ltd. (TSE:6432)",Company
"Taki Chemical Co., Ltd. (TSE:4025)",Company
"Takihyo Co., Ltd. (TSE:9982)",Company
Takiron Co. Ltd. (TSE:4215),Company
"Takisawa Machine Tool Co., Ltd. (TSE:6121)",Company
"Takizawa Ham Co., Ltd. (JASDAQ:2293)",Company
Takuma Co. Ltd. (TSE:6013),Company
"Tama Home Co., Ltd. (TSE:1419)",Company
"Tamagawa Holdings Co., Ltd. (JASDAQ:6838)",Company
"Tamai Steamship Co., Ltd. (TSE:9127)",Company
Tamron Co. Ltd. (TSE:7740),Company
Tamura Corp. (TSE:6768),Company
Tanabe Engineering Corporation (TSE:1828),Company
Tanabe Management Consulting Co. Ltd. (JASDAQ:9644),Company
Tanaka Chemical Corporation (JASDAQ:4080),Company
"Tanaka Co.,Ltd. (TSE:7619)",Company
"Tanaka Seimitsu Kogyo Co., Ltd. (JASDAQ:7218)",Company
"Tanseisha Co., Ltd. (TSE:9743)",Company
Taoka Chemical Co. Ltd. (TSE:4113),Company
"TASAKI & Co., Ltd. (TSE:7968)",Company
TATSUMI Corporation (JASDAQ:7268),Company
"Tatsuta Electric Wire & Cable Co., Ltd. (TSE:5809)",Company
"Tay Two Co., Ltd. (JASDAQ:7610)",Company
"TAYA Co., Ltd. (TSE:4679)",Company
Tayca Corporation (TSE:4027),Company
"Tazmo Co., Ltd. (JASDAQ:6266)",Company
TB Group Inc. (TSE:6775),Company
"TBK Co., Ltd. (TSE:7277)",Company
TDC Software Engineering Inc. (TSE:4687),Company
TDK Corporation (TSE:6762),Company
"Tea Life Co., Ltd. (TSE:3172)",Company
Teac Corporation (TSE:6803),Company
Tear Corporation (TSE:2485),Company
Techfirm Holdings Inc. (JASDAQ:3625),Company
TechMatrix Corporation (TSE:3762),Company
"Technical Electron Co., Ltd. (JASDAQ:6716)",Company
Techno Alpha Co. Ltd. (JASDAQ:3089),Company
"Techno Associe Co., Ltd. (TSE:8249)",Company
"Techno Horizon Holdings Co., Ltd. (JASDAQ:6629)",Company
"Techno Mathematical Co., Ltd. (TSE:3787)",Company
"Techno Medica Co., Ltd. (TSE:6678)",Company
Techno Quartz Inc. (JASDAQ:5217),Company
Techno Ryowa Ltd. (TSE:1965),Company
Techno Smart Corp. (TSE:6246),Company
"Technol Seven Co., Ltd. (JASDAQ:6852)",Company
"TechnoPro Holdings, Inc. (TSE:6028)",Company
Tecnos Japan Incorporated (TSE:3666),Company
Teijin Ltd. (TSE:3401),Company
"Teikoku Electric Mfg.Co.,Ltd. (TSE:6333)",Company
"Teikoku Sen-i Co., Ltd. (TSE:3302)",Company
"Teikoku Tsushin Kogyo Co., Ltd. (TSE:6763)",Company
"Tein, Inc. (JASDAQ:7217)",Company
Tekken Corporation (TSE:1815),Company
"Tella, Inc. (JASDAQ:2191)",Company
"Temp Holdings Co., Ltd. (TSE:2181)",Company
"Ten Allied Co., Ltd. (TSE:8207)",Company
Tenma Corporation (TSE:7958),Company
"Tenmaya Store Co.,Ltd. (TSE:9846)",Company
Tenox Corporation (JASDAQ:1905),Company
"Tenpos Busters Co., Ltd. (JASDAQ:2751)",Company
"Tenryu Saw Mfg. Co., Ltd. (JASDAQ:5945)",Company
"Tensho Electric Industries Co., Ltd. (TSE:6776)",Company
Tera Probe Inc. (TSE:6627),Company
"Teraoka Seisakusho Co., Ltd. (TSE:4987)",Company
"Terasaki Electric Co., Ltd. (JASDAQ:6637)",Company
"Terilogy Co., Ltd. (JASDAQ:3356)",Company
"Terrasky Co., Ltd. (TSE:3915)",Company
Terumo Corporation (TSE:4543),Company
TESEC Corporation (JASDAQ:6337),Company
TETSUJIN Inc. (TSE:2404),Company
"The 77 Bank, Ltd. (TSE:8341)",Company
"The Aichi Bank, Ltd. (TSE:8527)",Company
"The Akita Bank, Ltd. (TSE:8343)",Company
"The Aomori Bank, Ltd. (TSE:8342)",Company
"The Awa Bank, Limited (TSE:8388)",Company
"The Bank Of Kochi, Ltd. (TSE:8416)",Company
"The Bank of Kyoto, Ltd. (TSE:8369)",Company
"The Bank of Nagoya, Ltd. (TSE:8522)",Company
"The Bank of Okinawa, Ltd. (TSE:8397)",Company
The Bank of Saga Ltd. (TSE:8395),Company
"The Bank of Yokohama, Ltd. (TSE:8332)",Company
"The Chiba Bank, Ltd. (TSE:8331)",Company
"The Chiba Kogyo Bank, Ltd. (TSE:8337)",Company
"The Chikuho Bank, Ltd. (FKSE:8398)",Company
"The Chugoku Bank, Limited (TSE:8382)",Company
"The Chugoku Electric Power Co.,Inc. (TSE:9504)",Company
"The Chukyo Bank, Limited (TSE:8530)",Company
"The Dai-Ichi Life Insurance Company, Limited (TSE:8750)",Company
"The Daisan Bank, Ltd. (TSE:8529)",Company
"The Daishi Bank, Ltd. (TSE:8324)",Company
"The Daito Bank, Ltd. (TSE:8563)",Company
"The Ehime Bank, Ltd. (TSE:8541)",Company
"The First Energy Service Company, Limited (TSE:9514)",Company
"The Fukui Bank, Ltd. (TSE:8362)",Company
"The Fukuoka Chuo Bank, Ltd. (FKSE:8540)",Company
"The Fukushima Bank, Ltd. (TSE:8562)",Company
"The Furukawa Battery Co., Ltd. (TSE:6937)",Company
The Global Ltd. (TSE:3271),Company
"The Gunma Bank, Ltd. (TSE:8334)",Company
"The Hachijuni Bank, Ltd. (TSE:8359)",Company
"The Hanshin Diesel Works, Ltd. (TSE:6018)",Company
"The Higashi-Nippon Bank, Limited (TSE:8536)",Company
"The Hiroshima Bank, Ltd. (TSE:8379)",Company
"The Hokkoku Bank, Ltd. (TSE:8363)",Company
"The Hokuetsu Bank,Ltd. (TSE:8325)",Company
"The Howa Bank, Ltd. (FKSE:8559)",Company
"The Hyakugo Bank, Ltd. (TSE:8368)",Company
"The Hyakujushi Bank, Ltd. (TSE:8386)",Company
"The Imamura Securities Co., Ltd. (JASDAQ:7175)",Company
"The Iyo Bank, Ltd. (TSE:8385)",Company
"The Japan Living Service Co., LTD. (TSE:8854)",Company
"The Japan Steel Works, Ltd. (TSE:5631)",Company
"The Japan Wool Textile Co., Ltd. (TSE:3201)",Company
"The Joyo Bank, Ltd. (TSE:8333)",Company
"The Juroku Bank, Ltd. (TSE:8356)",Company
"The Kamogawa Grand Hotel, Ltd. (JASDAQ:9695)",Company
"The Kaneshita Construction Co.,Ltd. (TSE:1897)",Company
"The Kansai Electric Power Company, Incorporated (TSE:9503)",Company
"The Keihin Co., Ltd. (TSE:9312)",Company
"The Keiyo Bank,Ltd. (TSE:8544)",Company
"The Kinki Sharyo Co., Ltd. (TSE:7122)",Company
"The Kita-Nippon Bank, Ltd. (TSE:8551)",Company
"The Kiyo Bank, Ltd. (TSE:8370)",Company
"The Kodensha Co., Ltd. (TSE:1948)",Company
"The Kosei Securities Co., Ltd. (TSE:8617)",Company
"The Kyoto Hotel, Ltd. (TSE:9723)",Company
"The Lead Co., Inc. (TSE:6982)",Company
"The Michinoku Bank, Ltd. (TSE:8350)",Company
The Mie Bank Ltd. (TSE:8374),Company
"The Minami-Nippon Bank,Ltd. (FKSE:8554)",Company
"The Minato Bank, Ltd. (TSE:8543)",Company
"The Miyazaki Bank, Ltd. (TSE:8393)",Company
"The Miyazaki Taiyo Bank, Ltd. (FKSE:8560)",Company
The Monogatari Corporation (TSE:3097),Company
"The Musashino Bank, Ltd. (TSE:8336)",Company
"The Naganobank, Ltd. (TSE:8521)",Company
"The Nanto Bank, Ltd. (TSE:8367)",Company
"The Nihon Seima Co., Ltd. (TSE:3306)",Company
"THE NIPPON ROAD Co., Ltd. (TSE:1884)",Company
"The Nippon Synthetic Chemical Industry Co., Ltd. (TSE:4201)",Company
"The Nishi-Nippon City Bank, Ltd. (TSE:8327)",Company
"The Nisshin OilliO Group, Ltd. (TSE:2602)",Company
"The Ogaki Kyoritsu Bank, Ltd. (TSE:8361)",Company
"The Oita Bank, Ltd. (TSE:8392)",Company
"The Okinawa Electric Power Company, Incorporated (TSE:9511)",Company
The Pack Corporation (TSE:3950),Company
"The Royal Hotel, Limited. (TSE:9713)",Company
"The Sailor Pen Co.,Ltd. (TSE:7992)",Company
"The San-in Godo Bank, Ltd. (TSE:8381)",Company
"The Shibusawa Warehouse Co., Ltd. (TSE:9304)",Company
"The Shiga Bank, Ltd. (TSE:8366)",Company
"The Shikoku Bank, Ltd. (TSE:8387)",Company
"The Shimane Bank, Ltd. (TSE:7150)",Company
"The Shimizu Bank, Ltd. (TSE:8364)",Company
"The Shizuoka Bank, Ltd. (TSE:8355)",Company
"The Sumitomo Warehouse Co., Ltd. (TSE:9303)",Company
"The Taiko Bank,Ltd. (TSE:8537)",Company
"The Takigami Steel Construction Co., Ltd. (TSE:5918)",Company
"The Tochigi Bank, Ltd. (TSE:8550)",Company
"The Toho Bank, Ltd. (TSE:8346)",Company
"The Tohoku Bank, Ltd. (TSE:8349)",Company
"The Torigoe Co., Ltd. (TSE:2009)",Company
"The Tottori Bank, Ltd. (TSE:8383)",Company
"The Towa Bank, Ltd. (TSE:8558)",Company
"The Toyama Bank, Ltd. (TSE:8365)",Company
"The Tsukuba Bank, Limited (TSE:8338)",Company
"The Yamagata Bank, Ltd. (TSE:8344)",Company
"The Yamanashi Chuo Bank, Ltd. (TSE:8360)",Company
"The Yokohama Rubber Company, Limited (TSE:5101)",Company
"The Yonkyu Co., Ltd. (JASDAQ:9955)",Company
The Zenitaka Corporation (TSE:1811),Company
THine Electronics Inc. (JASDAQ:6769),Company
"THK Co., Ltd. (TSE:6481)",Company
"Three F Co., Ltd. (TSE:7544)",Company
ThreePro Group Inc. (TSE:2375),Company
Tiemco Ltd. (JASDAQ:7501),Company
Tigers Polymer Corporation (TSE:4231),Company
TISC Co. Ltd. (NSE:4349),Company
"Titan Kogyo ,Ltd. (TSE:4098)",Company
TKC Corporation (TSE:9746),Company
TOA Corporation (TSE:1885),Company
TOA Corporation (TSE:6809),Company
Toa Oil Co. Ltd. (TSE:5008),Company
Toa Road Corporation (TSE:1882),Company
Toa Valve Engineering Inc. (TSE:6466),Company
Toabo Corporation (TSE:3204),Company
Toagosei Co. Ltd. (TSE:4045),Company
Toami Corporation (TSE:5973),Company
"TOBA, INC. (JASDAQ:7472)",Company
Tobishima Corporation (TSE:1805),Company
"Tobu Railway Co., Ltd. (TSE:9001)",Company
"Tobu Store Co., Ltd. (TSE:8274)",Company
"TOC Co., Ltd. (TSE:8841)",Company
"TOCALO Co., Ltd. (TSE:3433)",Company
Toda Corporation (TSE:1860),Company
Toda Kogyo Corp. (TSE:4100),Company
Toei Animation Co. Ltd. (JASDAQ:4816),Company
"Toei Co., Ltd. (TSE:9605)",Company
Toei Reefer Line Ltd. (JASDAQ:9133),Company
"TOELL Co., Ltd. (TSE:3361)",Company
Toenec Corporation (TSE:1946),Company
"Tofuku Flour Mills Co., Ltd. (TSE:2006)",Company
"Togami Electric Mfg. Co., Ltd. (TSE:6643)",Company
"Tohbu Network Co., Ltd. (JASDAQ:9036)",Company
"Toho Acetylene Co., Ltd. (TSE:4093)",Company
"Toho Chemical Industry Company, Limited (TSE:4409)",Company
Toho Co. Ltd. (TSE:9602),Company
"Toho Co., Ltd. (TSE:8142)",Company
Toho Gas Co. Ltd. (TSE:9533),Company
"Toho Holdings Co., Ltd. (TSE:8129)",Company
"Toho Kinzoku Co., Ltd. (TSE:5781)",Company
"Toho Lamac Co., Ltd. (JASDAQ:7422)",Company
"Toho System Science Co.,Ltd. (TSE:4333)",Company
Toho Titanium Co. Ltd. (TSE:5727),Company
Toho Zinc Co. Ltd. (TSE:5707),Company
"Tohoku Chemical Co., Ltd. (JASDAQ:7446)",Company
Tohoku Electric Power Co. Inc. (TSE:9506),Company
"Tohoku Steel Co., Ltd. (JASDAQ:5484)",Company
Tohokushinsha Film Corporation (JASDAQ:2329),Company
"Tohto Suisan Co., Ltd. (TSE:8038)",Company
Toin Corporation (JASDAQ:7923),Company
Tokai Carbon Co. Ltd. (TSE:5301),Company
Tokai Corp. (TSE:9729),Company
"Tokai Electronics Co.,Ltd. (NSE:8071)",Company
TOKAI Holdings Corporation (TSE:3167),Company
"Tokai Kisen Co., Ltd. (TSE:9173)",Company
"Tokai Lease Co.,Ltd. (TSE:9761)",Company
"Tokai Rika Co., Ltd. (TSE:6995)",Company
Tokai Senko K.K. (TSE:3577),Company
"Tokai Tokyo Financial Holdings, Inc. (TSE:8616)",Company
"Tokan Co.,Ltd. (NSE:7648)",Company
"Tokatsu Holdings Co., Ltd. (JASDAQ:2754)",Company
Token Corporation (TSE:1766),Company
Tokio Marine Holdings Inc. (TSE:8766),Company
Toko Inc. (TSE:6801),Company
"Tokuden Co., Ltd. (JASDAQ:3437)",Company
Tokura Corporation (NSE:1892),Company
"Tokushu Tokai Paper Co., Ltd. (TSE:3708)",Company
Tokuyama Corp. (TSE:4043),Company
"Tokyo Automatic Machinery Works, Ltd. (TSE:6360)",Company
"Tokyo Board Industries Co., Ltd. (TSE:7815)",Company
"Tokyo Broadcasting System Holdings, Inc. (TSE:9401)",Company
"Tokyo Cosmos Electric Co., Ltd. (TSE:6772)",Company
Tokyo Dome Corp. (TSE:9681),Company
"Tokyo Electric Power Company, Incorporated (TSE:9501)",Company
Tokyo Electron Device Limited (TSE:2760),Company
Tokyo Electron Limited (TSE:8035),Company
Tokyo Energy & Systems Inc. (TSE:1945),Company
Tokyo Gas Co. Ltd. (TSE:9531),Company
"Tokyo Ichiban Foods Co., Ltd. (TSE:3067)",Company
"Tokyo Individualized Educational Institute, Inc. (TSE:4745)",Company
"Tokyo Kaikan Co., Ltd. (TSE:9701)",Company
Tokyo Keiki Inc. (TSE:7721),Company
"Tokyo Kiho Co., Ltd. (JASDAQ:7597)",Company
"Tokyo Kikai Seisakusho, Ltd. (TSE:6335)",Company
"Tokyo Kisen Co., Ltd. (TSE:9193)",Company
"Tokyo Kohtetsu Co., Ltd. (JASDAQ:5448)",Company
Tokyo Koki Co. Ltd. (TSE:7719),Company
"Tokyo Nissan Computer System Co., Ltd. (JASDAQ:3316)",Company
Tokyo Ohka Kogyo Co. Ltd. (TSE:4186),Company
"Tokyo Printing Ink Mfg. Co., Ltd. (TSE:4635)",Company
"Tokyo Radiator Mfg. Co., Ltd. (TSE:7235)",Company
"Tokyo Rakutenchi Co., Ltd. (TSE:8842)",Company
"Tokyo Rope Manufacturing Co., Ltd. (TSE:5981)",Company
"Tokyo Sangyo Co., Ltd. (TSE:8070)",Company
Tokyo Seimitsu Co. Ltd. (TSE:7729),Company
"Tokyo Soir Co., Ltd. (TSE:8040)",Company
"Tokyo Steel Manufacturing Co., Ltd. (TSE:5423)",Company
Tokyo Tatemono Co. Ltd. (TSE:8804),Company
Tokyo Tekko Co. Ltd. (TSE:5445),Company
"Tokyo Theatres Company, Incorporated (TSE:9633)",Company
"Tokyo TY Financial Group, Inc. (TSE:7173)",Company
"Tokyotokeiba Co., Ltd. (TSE:9672)",Company
"Tokyu Construction Co., Ltd. (TSE:1720)",Company
Tokyu Corporation (TSE:9005),Company
Tokyu Fudosan Holdings Corporation (TSE:3289),Company
"Tokyu Recreation Co., Ltd. (TSE:9631)",Company
TOLI Corporation (TSE:7971),Company
"Tomato Bank, Ltd. (TSE:8542)",Company
Tomen Devices Corporation (TSE:2737),Company
"Tomita Co.,Ltd. (JASDAQ:8147)",Company
"Tomita Electric Co., Ltd. (JASDAQ:6898)",Company
Tomoe Corporation (TSE:1921),Company
"Tomoe Engineering Co., Ltd. (TSE:6309)",Company
"Tomoegawa Co., Ltd. (TSE:3878)",Company
"Tomoku Co., Ltd. (TSE:3946)",Company
"Tomony Holdings,Inc. (TSE:8600)",Company
"TOMY Company, Ltd. (TSE:7867)",Company
Tonami Holdings Co. Ltd. (TSE:9070),Company
"Tone Co., Ltd. (TSE:5967)",Company
TonenGeneral Sekiyu k.k. (TSE:5012),Company
"Top Culture Co., Ltd. (TSE:7640)",Company
"Top REIT, Inc. (TSE:8982)",Company
Topcon Corporation (TSE:7732),Company
"Toppan Forms Co., Ltd. (TSE:7862)",Company
"Toppan Printing Co., Ltd. (TSE:7911)",Company
Topre Corporation (TSE:5975),Company
Topy Industries Ltd. (TSE:7231),Company
"Toray Industries, Inc. (TSE:3402)",Company
Torex Semiconductor Ltd. (TSE:6616),Company
"Tori Holdings Co., Ltd. (TSE:5856)",Company
Toridoll.corporation (TSE:3397),Company
"Torii Pharmaceutical Co., Ltd. (TSE:4551)",Company
"Torikizoku co., ltd. (JASDAQ:3193)",Company
"Torishima Pump Mfg. Co., Ltd. (TSE:6363)",Company
"Tose Co.,Ltd. (TSE:4728)",Company
Tosei Corporation (TSE:8923),Company
Toshiba Corporation (TSE:6502),Company
Toshiba Machine Co. Ltd. (TSE:6104),Company
Toshiba Plant Systems & Services Corp. (TSE:1983),Company
Toshiba Tec Corporation (TSE:6588),Company
Toshin Corporation (JASDAQ:9444),Company
"Toshin Group Co.,Ltd. (JASDAQ:2761)",Company
"Tosho Co., Ltd. (TSE:8920)",Company
"Tosho Printing Company, Limited (TSE:7913)",Company
Tosnet Corporation (JASDAQ:4754),Company
"Toso Company, Limited (TSE:5956)",Company
Tosoh Corporation (TSE:4042),Company
Totech Corporation (JASDAQ:9960),Company
"Totenko Co., Ltd. (TSE:8181)",Company
"Totetsu Kogyo Co., Ltd. (TSE:1835)",Company
Toto Ltd. (TSE:5332),Company
"Totoku Electric Co., Ltd. (TSE:5807)",Company
"Toubujyuhan Co.,Ltd (JASDAQ:3297)",Company
"Toukei Computer Co.,Ltd. (TSE:4746)",Company
Tow Co. Ltd. (TSE:4767),Company
TOWA Corporation (TSE:6315),Company
"Towa Food Service Co., Ltd. (JASDAQ:3329)",Company
"Towa Pharmaceutical Co., Ltd. (TSE:4553)",Company
"Townnews-Sha Co.,Ltd. (JASDAQ:2481)",Company
"Toyo Asano Foundation Co.,Ltd. (TSE:5271)",Company
Toyo Business Engineering Corporation (TSE:4828),Company
"Toyo Construction Co.,Ltd. (TSE:1890)",Company
TOYO Corporation (TSE:8151),Company
Toyo Denki Seizo k.k. (TSE:6505),Company
"Toyo Drilube Co., Ltd. (JASDAQ:4976)",Company
Toyo Electric Corporation (NSE:6655),Company
Toyo Engineering Corporation (TSE:6330),Company
Toyo Gosei Co. Ltd. (JASDAQ:4970),Company
"Toyo Ink SC Holdings Co., Ltd. (TSE:4634)",Company
Toyo Kanetsu Kabushiki Kaisha (TSE:6369),Company
"Toyo Knife Co., Ltd. (TSE:5964)",Company
"Toyo Kohan Co., Ltd. (TSE:5453)",Company
"Toyo Logistics Co., Ltd. (TSE:9306)",Company
Toyo Machinery & Metal Co. Ltd. (TSE:6210),Company
"Toyo Securities Co., Ltd. (TSE:8614)",Company
"Toyo Seikan Group Holdings, Ltd. (TSE:5901)",Company
"Toyo Shutter Co., Ltd. (TSE:5936)",Company
"Toyo Sugar Refining Co., Ltd. (TSE:2107)",Company
Toyo Suisan Kaisha Ltd. (TSE:2875),Company
"Toyo Tanso Co., Ltd. (TSE:5310)",Company
Toyo Tec Co. Ltd. (TSE:9686),Company
"Toyo Tire & Rubber Co., Ltd. (TSE:5105)",Company
"Toyo Wharf & Warehouse Co., Ltd. (TSE:9351)",Company
"Toyobo Co., Ltd. (TSE:3101)",Company
"Toyoda Gosei Co., Ltd. (TSE:7282)",Company
Toyota Boshoku Corporation (TSE:3116),Company
Toyota Industries Corporation (TSE:6201),Company
Toyota Motor Corporation (TSE:7203),Company
Toyota Tsusho Corp. (TSE:8015),Company
"TPR Co., Ltd. (TSE:6463)",Company
"Traders Holdings Co., Ltd. (JASDAQ:8704)",Company
Tradia Corp. (TSE:9365),Company
"Trancom Co., Ltd. (TSE:9058)",Company
"Trans Cosmos, Inc. (TSE:9715)",Company
Trans Genic Inc. (TSE:2342),Company
"Transaction Co., Ltd. (TSE:7818)",Company
"Treasure Factory Co.,Ltd. (TSE:3093)",Company
Trend Micro Inc. (TSE:4704),Company
"Trenders, Inc. (TSE:6069)",Company
Tri Chemical Laboratories Inc. (JASDAQ:4369),Company
Tri-Stage Inc. (TSE:2178),Company
TriIs Incorporated (JASDAQ:4840),Company
Trinity Industrial Corporation (TSE:6382),Company
"Truck-One Co., Ltd. (FKSE:3047)",Company
Trusco Nakayama Corporation (TSE:9830),Company
"Trust Co., Ltd. (TSE:3347)",Company
Trust Holdings Inc. (TSE:3286),Company
Trust Tech Inc. (TSE:2154),Company
"TS TECH Co., Ltd. (TSE:7313)",Company
"TSI Holdings Co.,Ltd. (TSE:3608)",Company
Tsubakimoto Chain Co. (TSE:6371),Company
"Tsubakimoto Kogyo Co., Ltd. (TSE:8052)",Company
"Tsuchiya Holdings Co., Ltd. (TSE:1840)",Company
Tsudakoma Corp. (TSE:6217),Company
Tsugami Corporation (TSE:6101),Company
Tsukada Global Holdings Inc. (TSE:2418),Company
"Tsukamoto Corporation Co., Ltd. (TSE:8025)",Company
"Tsukiji Uoichiba Company, Limited (TSE:8039)",Company
Tsukishima Kikai Co. Ltd. (TSE:6332),Company
Tsukui Corp. (TSE:2398),Company
Tsumura & Co. (TSE:4540),Company
Tsuruha Holdings Inc. (TSE:3391),Company
"Tsurumi Manufacturing Co., Ltd. (TSE:6351)",Company
"Tsuruya Co., Ltd. (TSE:5386)",Company
"Tsutsumi Jewelry Co., Ltd. (TSE:7937)",Company
"Tsuzuki Denki Co., Ltd. (TSE:8157)",Company
"TTK Co., Ltd. (TSE:1935)",Company
TV Asahi Holdings Corporation (TSE:9409),Company
TV TOKYO Holdings Corporation (TSE:9413),Company
Twinbird Corporation (TSE:6897),Company
TYK Corporation (TSE:5363),Company
TYO Inc. (TSE:4358),Company
"U-Next Co., Ltd. (TSE:9418)",Company
U-Shin Ltd. (TSE:6985),Company
UACJ Corporation (TSE:5741),Company
"Ube Industries, Ltd. (TSE:4208)",Company
"UBIC, Inc. (TSE:2158)",Company
Ubiquitous Corporation (JASDAQ:3858),Company
"Ubiteq, Inc. (JASDAQ:6662)",Company
"Uchida Esco Co.,Ltd. (JASDAQ:4699)",Company
"Uchida Yoko Co., Ltd. (TSE:8057)",Company
"Uchiyama Holdings Co., Ltd. (TSE:6059)",Company
"Ucs Co., Ltd. (JASDAQ:8787)",Company
"Uehara Sei Shoji Co.,Ltd. (TSE:8148)",Company
UEKI Corporation (TSE:1867),Company
"Uematsu Shokai Co., Ltd. (JASDAQ:9914)",Company
"UEX, Ltd. (JASDAQ:9888)",Company
"Ukai Co., Ltd (JASDAQ:7621)",Company
UKC Holdings Corporation (TSE:3156),Company
"ULS Group, Inc. (JASDAQ:3798)",Company
"ULVAC, Inc. (TSE:6728)",Company
"UMENOHANA Co., Ltd. (TSE:7604)",Company
UMN Pharma Inc. (TSE:4585),Company
Unicafe Inc. (TSE:2597),Company
Unicharm Corporation (TSE:8113),Company
Uniden Holdings Corporation (TSE:6815),Company
"Unimat Retirement Community Co., Ltd. (JASDAQ:9707)",Company
Union Tool Co. (TSE:6278),Company
Unipres Corporation (TSE:5949),Company
Unirita Inc. (JASDAQ:3800),Company
United Arrows Ltd. (TSE:7606),Company
United Super Markets Holdings Inc. (TSE:3222),Company
"UNITED, Inc. (TSE:2497)",Company
Unitika Ltd. (TSE:3103),Company
Univance Corporation (TSE:7254),Company
"UNIVERSAL ENGEISHA Co., Ltd. (JASDAQ:6061)",Company
Universal Entertainment Corporation (JASDAQ:6425),Company
Universal Solution Systems Inc. (JASDAQ:3390),Company
"UNIZO Holdings Company, Limited (TSE:3258)",Company
"Unozawa-gumi Iron Works, Limited (TSE:6396)",Company
"UNY Group Holdings Co., Ltd. (TSE:8270)",Company
"Uoki Co.,Ltd. (TSE:2683)",Company
"Uoriki Co., Ltd. (TSE:7596)",Company
"Urai Co.,Ltd. (JASDAQ:2658)",Company
"Urban Life Co., Ltd. (TSE:8851)",Company
"Urbanet Corporation Co.,Ltd. (JASDAQ:3242)",Company
USEN Corporation (JASDAQ:4842),Company
Ushio Inc. (TSE:6925),Company
USS Co. Ltd. (TSE:4732),Company
"UT Group Co., Ltd. (JASDAQ:2146)",Company
Utoc Corporation (TSE:9358),Company
V Technology Co. Ltd. (TSE:7717),Company
"V-cube, Inc. (TSE:3681)",Company
"Valor Holdings Co., Ltd. (TSE:9956)",Company
"Value HR Co.,Ltd. (TSE:6078)",Company
ValueCommerce Co. Ltd (TSE:2491),Company
Vector Inc. (JASDAQ:2656),Company
Vector Inc. (TSE:6058),Company
"Venture Revitalize Investment, Inc. (TSE:8721)",Company
VERISERVE Corporation (TSE:3724),Company
"Verite Co., Ltd. (TSE:9904)",Company
Via Holdings Inc. (JASDAQ:7918),Company
"Village Vanguard CO.,LTD. (JASDAQ:2769)",Company
Vinx corp. (JASDAQ:3784),Company
Vision Inc. (TSE:9416),Company
Vital KSK Holdings Inc. (TSE:3151),Company
"Vitec Holdings Co., Ltd. (TSE:9957)",Company
"VLC Holdings Co., Ltd. (NSE:2467)",Company
Voltage Incorporation (TSE:3639),Company
"VOYAGE GROUP, Inc. (TSE:3688)",Company
VT Holdings Co. Ltd. (TSE:7593),Company
W-SCOPE Corporation (TSE:6619),Company
Wacoal Holdings Corp. (TSE:3591),Company
"Wacom Co., Ltd. (TSE:6727)",Company
Wadakohsan Corporation (JASDAQ:8931),Company
"Waida Mfg. Co., Ltd. (JASDAQ:6158)",Company
"Wakachiku Construction Co., Ltd. (TSE:1888)",Company
"Wakamoto Pharmaceutical Co., Ltd. (TSE:4512)",Company
"Wakita & Co., Ltd. (TSE:8125)",Company
"Wakou Shokuhin Co., Ltd. (JASDAQ:2813)",Company
"Warabeya Nichiyo Co., Ltd. (TSE:2918)",Company
"Waseda Academy Co., Ltd. (TSE:4718)",Company
Watabe Wedding Corporation (TSE:4696),Company
"Watahan & Co.,Ltd. (TSE:3199)",Company
"Watami Co., Ltd. (TSE:7522)",Company
"Watanabe Sato Co., Ltd. (JASDAQ:1807)",Company
Water Direct Corporation (TSE:2588),Company
"Watt Mann Co., Ltd. (JASDAQ:9927)",Company
"Watts Co., Ltd. (TSE:2735)",Company
"WDB Holdings Co., Ltd. (TSE:2475)",Company
WDI Corporation (JASDAQ:3068),Company
"Wealth Management, Inc. (TSE:3772)",Company
Weathernews Inc. (TSE:4825),Company
"Wedge Holdings CO., LTD. (JASDAQ:2388)",Company
"Weds Co., Ltd. (JASDAQ:7551)",Company
"Welcia Holdings Co., Ltd. (TSE:3141)",Company
Wellco Holdings Corporation (TSE:7831),Company
Wellnet Corporation (TSE:2428),Company
Wesco Holdings Inc. (TSE:6091),Company
West Holdings Corporation (JASDAQ:1407),Company
